Fruit,Year,Month,Sales
Lake Clark,1994,MAR,150
Lake Clark,1994,APR,168
Lake Clark,1994,MAY,252
Lake Clark,1994,JUN,1942
Lake Clark,1994,JUL,2739
Lake Clark,1994,AUG,3070
Lake Clark,1994,SEP,2992
Lake Clark,1994,OCT,310
Lake Clark,1994,NOV,150
Lake Clark,1994,DEC,150
Lake Clark,1994,Total_visitors,12143
Lake Clark,1993,JAN,91
Lake Clark,1993,FEB,136
Lake Clark,1993,MAR,129
Lake Clark,1993,APR,84
Lake Clark,1993,MAY,435
Lake Clark,1993,JUN,1667
Lake Clark,1993,JUL,2197
Lake Clark,1993,AUG,3502
Lake Clark,1993,SEP,3029
Lake Clark,1993,OCT,437
Lake Clark,1993,NOV,297
Lake Clark,1993,DEC,149
Lake Clark,1993,Total_visitors,12153
Lake Clark,1992,JAN,33
Lake Clark,1992,FEB,25
Lake Clark,1992,MAR,26
Lake Clark,1992,APR,14
Lake Clark,1992,MAY,49
Lake Clark,1992,JUN,1390
Lake Clark,1992,JUL,2297
Lake Clark,1992,AUG,2336
Lake Clark,1992,SEP,2199
Lake Clark,1992,OCT,434
Lake Clark,1992,NOV,300
Lake Clark,1992,DEC,130
Lake Clark,1992,Total_visitors,9233
Lake Clark,1991,JAN,24
Lake Clark,1991,FEB,4
Lake Clark,1991,MAR,27
Lake Clark,1991,APR,26
Lake Clark,1991,MAY,47
Lake Clark,1991,JUN,716
Lake Clark,1991,JUL,1236
Lake Clark,1991,AUG,1088
Lake Clark,1991,SEP,878
Lake Clark,1991,OCT,40
Lake Clark,1991,NOV,19
Lake Clark,1991,DEC,28
Lake Clark,1991,Total_visitors,4133
Lake Clark,1990,JAN,311
Lake Clark,1990,FEB,405
Lake Clark,1990,MAR,319
Lake Clark,1990,APR,287
Lake Clark,1990,MAY,279
Lake Clark,1990,JUN,1525
Lake Clark,1990,JUL,1913
Lake Clark,1990,AUG,1913
Lake Clark,1990,SEP,2367
Lake Clark,1990,OCT,429
Lake Clark,1990,NOV,258
Lake Clark,1990,DEC,190
Lake Clark,1990,Total_visitors,10196
Lake Clark,1989,JAN,292
Lake Clark,1989,FEB,393
Lake Clark,1989,MAR,309
Lake Clark,1989,APR,277
Lake Clark,1989,MAY,580
Lake Clark,1989,JUN,2600
Lake Clark,1989,JUL,2613
Lake Clark,1989,AUG,2585
Lake Clark,1989,SEP,2802
Lake Clark,1989,OCT,1364
Lake Clark,1989,NOV,570
Lake Clark,1989,DEC,494
Lake Clark,1989,Total_visitors,14879
Lake Clark,1988,JAN,439
Lake Clark,1988,FEB,420
Lake Clark,1988,MAR,504
Lake Clark,1988,APR,451
Lake Clark,1988,MAY,582
Lake Clark,1988,JUN,4163
Lake Clark,1988,JUL,3306
Lake Clark,1988,AUG,3249
Lake Clark,1988,SEP,3777
Lake Clark,1988,OCT,1005
Lake Clark,1988,NOV,420
Lake Clark,1988,DEC,547
Lake Clark,1988,Total_visitors,18863
Lake Clark,1987,JAN,392
Lake Clark,1987,FEB,399
Lake Clark,1987,MAR,819
Lake Clark,1987,APR,522
Lake Clark,1987,MAY,670
Lake Clark,1987,JUN,2231
Lake Clark,1987,JUL,3062
Lake Clark,1987,AUG,3606
Lake Clark,1987,SEP,2784
Lake Clark,1987,OCT,1001
Lake Clark,1987,NOV,415
Lake Clark,1987,DEC,517
Lake Clark,1987,Total_visitors,16418
Lake Clark,1986,JAN,311
Lake Clark,1986,FEB,240
Lake Clark,1986,MAR,392
Lake Clark,1986,APR,138
Lake Clark,1986,MAY,397
Lake Clark,1986,JUN,2229
Lake Clark,1986,JUL,3411
Lake Clark,1986,AUG,1990
Lake Clark,1986,SEP,3111
Lake Clark,1986,OCT,595
Lake Clark,1986,NOV,279
Lake Clark,1986,DEC,518
Lake Clark,1986,Total_visitors,13611
Lake Clark,1985,JAN,311
Lake Clark,1985,FEB,240
Lake Clark,1985,MAR,392
Lake Clark,1985,APR,375
Lake Clark,1985,MAY,258
Lake Clark,1985,JUN,1281
Lake Clark,1985,JUL,2453
Lake Clark,1985,AUG,3191
Lake Clark,1985,SEP,3089
Lake Clark,1985,OCT,595
Lake Clark,1985,NOV,237
Lake Clark,1985,DEC,279
Lake Clark,1985,Total_visitors,12701
Lake Clark,1984,JAN,222
Lake Clark,1984,FEB,225
Lake Clark,1984,MAR,367
Lake Clark,1984,APR,362
Lake Clark,1984,MAY,347
Lake Clark,1984,JUN,1877
Lake Clark,1984,JUL,2410
Lake Clark,1984,AUG,3115
Lake Clark,1984,SEP,2474
Lake Clark,1984,OCT,590
Lake Clark,1984,NOV,237
Lake Clark,1984,DEC,279
Lake Clark,1984,Total_visitors,12505
Lake Clark,1983,JAN,295
Lake Clark,1983,FEB,300
Lake Clark,1983,MAR,300
Lake Clark,1983,APR,275
Lake Clark,1983,MAY,305
Lake Clark,1983,JUN,1661
Lake Clark,1983,JUL,3369
Lake Clark,1983,AUG,2970
Lake Clark,1983,SEP,1981
Lake Clark,1983,OCT,345
Lake Clark,1983,NOV,227
Lake Clark,1983,DEC,304
Lake Clark,1983,Total_visitors,12332
Lake Clark,1982,JAN,230
Lake Clark,1982,FEB,204
Lake Clark,1982,MAR,221
Lake Clark,1982,APR,170
Lake Clark,1982,MAY,190
Lake Clark,1982,JUN,1636
Lake Clark,1982,JUL,2272
Lake Clark,1982,AUG,2669
Lake Clark,1982,SEP,1873
Lake Clark,1982,OCT,437
Lake Clark,1982,NOV,250
Lake Clark,1982,DEC,288
Lake Clark,1982,Total_visitors,10440
Lassen Volcanic,2019,JAN,8646
Lassen Volcanic,2019,FEB,6561
Lassen Volcanic,2019,MAR,7944
Lassen Volcanic,2019,APR,12477
Lassen Volcanic,2019,MAY,25170
Lassen Volcanic,2019,JUN,63803
Lassen Volcanic,2019,JUL,105535
Lassen Volcanic,2019,AUG,98109
Lassen Volcanic,2019,SEP,75502
Lassen Volcanic,2019,OCT,88428
Lassen Volcanic,2019,NOV,12879
Lassen Volcanic,2019,DEC,11985
Lassen Volcanic,2019,Total_visitors,517039
Lassen Volcanic,2018,JAN,10263
Lassen Volcanic,2018,FEB,7194
Lassen Volcanic,2018,MAR,7773
Lassen Volcanic,2018,APR,21216
Lassen Volcanic,2018,MAY,34144
Lassen Volcanic,2018,JUN,75220
Lassen Volcanic,2018,JUL,114368
Lassen Volcanic,2018,AUG,91422
Lassen Volcanic,2018,SEP,75514
Lassen Volcanic,2018,OCT,45236
Lassen Volcanic,2018,NOV,9480
Lassen Volcanic,2018,DEC,7605
Lassen Volcanic,2018,Total_visitors,499435
Lassen Volcanic,2017,JAN,9231
Lassen Volcanic,2017,FEB,7203
Lassen Volcanic,2017,MAR,7002
Lassen Volcanic,2017,APR,10518
Lassen Volcanic,2017,MAY,31173
Lassen Volcanic,2017,JUN,58880
Lassen Volcanic,2017,JUL,122834
Lassen Volcanic,2017,AUG,111514
Lassen Volcanic,2017,SEP,88592
Lassen Volcanic,2017,OCT,40581
Lassen Volcanic,2017,NOV,10335
Lassen Volcanic,2017,DEC,9393
Lassen Volcanic,2017,Total_visitors,507256
Lassen Volcanic,2016,JAN,9627
Lassen Volcanic,2016,FEB,8730
Lassen Volcanic,2016,MAR,8967
Lassen Volcanic,2016,APR,12294
Lassen Volcanic,2016,MAY,29355
Lassen Volcanic,2016,JUN,74193
Lassen Volcanic,2016,JUL,120958
Lassen Volcanic,2016,AUG,105114
Lassen Volcanic,2016,SEP,88631
Lassen Volcanic,2016,OCT,64396
Lassen Volcanic,2016,NOV,8373
Lassen Volcanic,2016,DEC,5430
Lassen Volcanic,2016,Total_visitors,536068
Lassen Volcanic,2015,JAN,9084
Lassen Volcanic,2015,FEB,7212
Lassen Volcanic,2015,MAR,8262
Lassen Volcanic,2015,APR,10980
Lassen Volcanic,2015,MAY,31023
Lassen Volcanic,2015,JUN,63211
Lassen Volcanic,2015,JUL,106868
Lassen Volcanic,2015,AUG,106166
Lassen Volcanic,2015,SEP,70956
Lassen Volcanic,2015,OCT,37395
Lassen Volcanic,2015,NOV,8829
Lassen Volcanic,2015,DEC,8106
Lassen Volcanic,2015,Total_visitors,468092
Lassen Volcanic,2014,JAN,5787
Lassen Volcanic,2014,FEB,5835
Lassen Volcanic,2014,MAR,8472
Lassen Volcanic,2014,APR,8434
Lassen Volcanic,2014,MAY,29121
Lassen Volcanic,2014,JUN,66774
Lassen Volcanic,2014,JUL,98926
Lassen Volcanic,2014,AUG,93162
Lassen Volcanic,2014,SEP,62349
Lassen Volcanic,2014,OCT,33405
Lassen Volcanic,2014,NOV,10392
Lassen Volcanic,2014,DEC,10320
Lassen Volcanic,2014,Total_visitors,432977
Lassen Volcanic,2013,JAN,14298
Lassen Volcanic,2013,FEB,7611
Lassen Volcanic,2013,MAR,5847
Lassen Volcanic,2013,APR,9906
Lassen Volcanic,2013,MAY,26468
Lassen Volcanic,2013,JUN,67368
Lassen Volcanic,2013,JUL,102986
Lassen Volcanic,2013,AUG,104876
Lassen Volcanic,2013,SEP,64968
Lassen Volcanic,2013,OCT,7086
Lassen Volcanic,2013,NOV,11246
Lassen Volcanic,2013,DEC,4749
Lassen Volcanic,2013,Total_visitors,427409
Lassen Volcanic,2012,JAN,6702
Lassen Volcanic,2012,FEB,5970
Lassen Volcanic,2012,MAR,1758
Lassen Volcanic,2012,APR,9867
Lassen Volcanic,2012,MAY,28548
Lassen Volcanic,2012,JUN,56793
Lassen Volcanic,2012,JUL,98098
Lassen Volcanic,2012,AUG,91293
Lassen Volcanic,2012,SEP,59874
Lassen Volcanic,2012,OCT,35415
Lassen Volcanic,2012,NOV,6531
Lassen Volcanic,2012,DEC,6804
Lassen Volcanic,2012,Total_visitors,407653
Lassen Volcanic,2011,JAN,7518
Lassen Volcanic,2011,FEB,4644
Lassen Volcanic,2011,MAR,7119
Lassen Volcanic,2011,APR,6402
Lassen Volcanic,2011,MAY,20024
Lassen Volcanic,2011,JUN,44712
Lassen Volcanic,2011,JUL,83008
Lassen Volcanic,2011,AUG,70924
Lassen Volcanic,2011,SEP,68174
Lassen Volcanic,2011,OCT,27290
Lassen Volcanic,2011,NOV,5949
Lassen Volcanic,2011,DEC,5505
Lassen Volcanic,2011,Total_visitors,351269
Lassen Volcanic,2010,JAN,8364
Lassen Volcanic,2010,FEB,4842
Lassen Volcanic,2010,MAR,7146
Lassen Volcanic,2010,APR,7428
Lassen Volcanic,2010,MAY,18154
Lassen Volcanic,2010,JUN,50934
Lassen Volcanic,2010,JUL,90517
Lassen Volcanic,2010,AUG,74012
Lassen Volcanic,2010,SEP,63200
Lassen Volcanic,2010,OCT,45603
Lassen Volcanic,2010,NOV,7908
Lassen Volcanic,2010,DEC,6462
Lassen Volcanic,2010,Total_visitors,384570
Lassen Volcanic,2009,JAN,6390
Lassen Volcanic,2009,FEB,7149
Lassen Volcanic,2009,MAR,6555
Lassen Volcanic,2009,APR,6492
Lassen Volcanic,2009,MAY,21683
Lassen Volcanic,2009,JUN,54537
Lassen Volcanic,2009,JUL,82833
Lassen Volcanic,2009,AUG,81082
Lassen Volcanic,2009,SEP,57226
Lassen Volcanic,2009,OCT,24094
Lassen Volcanic,2009,NOV,9087
Lassen Volcanic,2009,DEC,8511
Lassen Volcanic,2009,Total_visitors,365639
Lassen Volcanic,2008,JAN,6303
Lassen Volcanic,2008,FEB,5568
Lassen Volcanic,2008,MAR,6996
Lassen Volcanic,2008,APR,7722
Lassen Volcanic,2008,MAY,22446
Lassen Volcanic,2008,JUN,54644
Lassen Volcanic,2008,JUL,84863
Lassen Volcanic,2008,AUG,85597
Lassen Volcanic,2008,SEP,60012
Lassen Volcanic,2008,OCT,27025
Lassen Volcanic,2008,NOV,8610
Lassen Volcanic,2008,DEC,7575
Lassen Volcanic,2008,Total_visitors,377361
Lassen Volcanic,2007,JAN,6489
Lassen Volcanic,2007,FEB,5127
Lassen Volcanic,2007,MAR,7026
Lassen Volcanic,2007,APR,8826
Lassen Volcanic,2007,MAY,28153
Lassen Volcanic,2007,JUN,58337
Lassen Volcanic,2007,JUL,91548
Lassen Volcanic,2007,AUG,92588
Lassen Volcanic,2007,SEP,55086
Lassen Volcanic,2007,OCT,25758
Lassen Volcanic,2007,NOV,9555
Lassen Volcanic,2007,DEC,6564
Lassen Volcanic,2007,Total_visitors,395057
Lassen Volcanic,2006,JAN,6795
Lassen Volcanic,2006,FEB,6231
Lassen Volcanic,2006,MAR,6289
Lassen Volcanic,2006,APR,7186
Lassen Volcanic,2006,MAY,20568
Lassen Volcanic,2006,JUN,43326
Lassen Volcanic,2006,JUL,95757
Lassen Volcanic,2006,AUG,85089
Lassen Volcanic,2006,SEP,69602
Lassen Volcanic,2006,OCT,34044
Lassen Volcanic,2006,NOV,7857
Lassen Volcanic,2006,DEC,5997
Lassen Volcanic,2006,Total_visitors,388741
Lassen Volcanic,2005,JAN,7207
Lassen Volcanic,2005,FEB,5946
Lassen Volcanic,2005,MAR,7146
Lassen Volcanic,2005,APR,7620
Lassen Volcanic,2005,MAY,21294
Lassen Volcanic,2005,JUN,49790
Lassen Volcanic,2005,JUL,90440
Lassen Volcanic,2005,AUG,81669
Lassen Volcanic,2005,SEP,53655
Lassen Volcanic,2005,OCT,27263
Lassen Volcanic,2005,NOV,7955
Lassen Volcanic,2005,DEC,5550
Lassen Volcanic,2005,Total_visitors,365535
Lassen Volcanic,2004,JAN,7318
Lassen Volcanic,2004,FEB,4934
Lassen Volcanic,2004,MAR,7612
Lassen Volcanic,2004,APR,9552
Lassen Volcanic,2004,MAY,24648
Lassen Volcanic,2004,JUN,54481
Lassen Volcanic,2004,JUL,88936
Lassen Volcanic,2004,AUG,83013
Lassen Volcanic,2004,SEP,57542
Lassen Volcanic,2004,OCT,27231
Lassen Volcanic,2004,NOV,7881
Lassen Volcanic,2004,DEC,6519
Lassen Volcanic,2004,Total_visitors,379667
Lassen Volcanic,2003,JAN,8046
Lassen Volcanic,2003,FEB,7068
Lassen Volcanic,2003,MAR,7294
Lassen Volcanic,2003,APR,8403
Lassen Volcanic,2003,MAY,19656
Lassen Volcanic,2003,JUN,49339
Lassen Volcanic,2003,JUL,94453
Lassen Volcanic,2003,AUG,91650
Lassen Volcanic,2003,SEP,72273
Lassen Volcanic,2003,OCT,31890
Lassen Volcanic,2003,NOV,7748
Lassen Volcanic,2003,DEC,6564
Lassen Volcanic,2003,Total_visitors,404384
Lassen Volcanic,2002,JAN,7941
Lassen Volcanic,2002,FEB,6840
Lassen Volcanic,2002,MAR,7506
Lassen Volcanic,2002,APR,8520
Lassen Volcanic,2002,MAY,23456
Lassen Volcanic,2002,JUN,51294
Lassen Volcanic,2002,JUL,91554
Lassen Volcanic,2002,AUG,82452
Lassen Volcanic,2002,SEP,59986
Lassen Volcanic,2002,OCT,32275
Lassen Volcanic,2002,NOV,10322
Lassen Volcanic,2002,DEC,6003
Lassen Volcanic,2002,Total_visitors,388149
Lassen Volcanic,2001,JAN,5862
Lassen Volcanic,2001,FEB,6417
Lassen Volcanic,2001,MAR,7785
Lassen Volcanic,2001,APR,6875
Lassen Volcanic,2001,MAY,25775
Lassen Volcanic,2001,JUN,54387
Lassen Volcanic,2001,JUL,84823
Lassen Volcanic,2001,AUG,81285
Lassen Volcanic,2001,SEP,55552
Lassen Volcanic,2001,OCT,29998
Lassen Volcanic,2001,NOV,10166
Lassen Volcanic,2001,DEC,7770
Lassen Volcanic,2001,Total_visitors,376695
Lassen Volcanic,2000,JAN,6132
Lassen Volcanic,2000,FEB,7839
Lassen Volcanic,2000,MAR,8370
Lassen Volcanic,2000,APR,9920
Lassen Volcanic,2000,MAY,22861
Lassen Volcanic,2000,JUN,57636
Lassen Volcanic,2000,JUL,91297
Lassen Volcanic,2000,AUG,73770
Lassen Volcanic,2000,SEP,53677
Lassen Volcanic,2000,OCT,26221
Lassen Volcanic,2000,NOV,8743
Lassen Volcanic,2000,DEC,8445
Lassen Volcanic,2000,Total_visitors,374911
Lassen Volcanic,1999,JAN,7984
Lassen Volcanic,1999,FEB,5431
Lassen Volcanic,1999,MAR,5811
Lassen Volcanic,1999,APR,5826
Lassen Volcanic,1999,MAY,17568
Lassen Volcanic,1999,JUN,41215
Lassen Volcanic,1999,JUL,84288
Lassen Volcanic,1999,AUG,83530
Lassen Volcanic,1999,SEP,52602
Lassen Volcanic,1999,OCT,30677
Lassen Volcanic,1999,NOV,10292
Lassen Volcanic,1999,DEC,8532
Lassen Volcanic,1999,Total_visitors,353756
Lassen Volcanic,1998,JAN,6963
Lassen Volcanic,1998,FEB,6260
Lassen Volcanic,1998,MAR,10618
Lassen Volcanic,1998,APR,12012
Lassen Volcanic,1998,MAY,10383
Lassen Volcanic,1998,JUN,24921
Lassen Volcanic,1998,JUL,72179
Lassen Volcanic,1998,AUG,79809
Lassen Volcanic,1998,SEP,57388
Lassen Volcanic,1998,OCT,23696
Lassen Volcanic,1998,NOV,6578
Lassen Volcanic,1998,DEC,7242
Lassen Volcanic,1998,Total_visitors,318049
Lassen Volcanic,1997,JAN,2596
Lassen Volcanic,1997,FEB,5009
Lassen Volcanic,1997,MAR,5474
Lassen Volcanic,1997,APR,5381
Lassen Volcanic,1997,MAY,18595
Lassen Volcanic,1997,JUN,61923
Lassen Volcanic,1997,JUL,97613
Lassen Volcanic,1997,AUG,104750
Lassen Volcanic,1997,SEP,44010
Lassen Volcanic,1997,OCT,27271
Lassen Volcanic,1997,NOV,10515
Lassen Volcanic,1997,DEC,8679
Lassen Volcanic,1997,Total_visitors,391816
Lassen Volcanic,1996,JAN,3470
Lassen Volcanic,1996,FEB,5773
Lassen Volcanic,1996,MAR,6809
Lassen Volcanic,1996,APR,4650
Lassen Volcanic,1996,MAY,12437
Lassen Volcanic,1996,JUN,35083
Lassen Volcanic,1996,JUL,88750
Lassen Volcanic,1996,AUG,97312
Lassen Volcanic,1996,SEP,62095
Lassen Volcanic,1996,OCT,25710
Lassen Volcanic,1996,NOV,4962
Lassen Volcanic,1996,DEC,4581
Lassen Volcanic,1996,Total_visitors,351632
Lassen Volcanic,1995,JAN,5757
Lassen Volcanic,1995,FEB,8803
Lassen Volcanic,1995,MAR,5115
Lassen Volcanic,1995,APR,5996
Lassen Volcanic,1995,MAY,14145
Lassen Volcanic,1995,JUN,25848
Lassen Volcanic,1995,JUL,74212
Lassen Volcanic,1995,AUG,99187
Lassen Volcanic,1995,SEP,71827
Lassen Volcanic,1995,OCT,31283
Lassen Volcanic,1995,NOV,7073
Lassen Volcanic,1995,DEC,1755
Lassen Volcanic,1995,Total_visitors,351001
Lassen Volcanic,1994,JAN,10657
Lassen Volcanic,1994,FEB,7457
Lassen Volcanic,1994,MAR,6970
Lassen Volcanic,1994,APR,10125
Lassen Volcanic,1994,MAY,27199
Lassen Volcanic,1994,JUN,61816
Lassen Volcanic,1994,JUL,80683
Lassen Volcanic,1994,AUG,93276
Lassen Volcanic,1994,SEP,49622
Lassen Volcanic,1994,OCT,24729
Lassen Volcanic,1994,NOV,6119
Lassen Volcanic,1994,DEC,6836
Lassen Volcanic,1994,Total_visitors,385489
Lassen Volcanic,1993,JAN,17267
Lassen Volcanic,1993,FEB,18225
Lassen Volcanic,1993,MAR,15394
Lassen Volcanic,1993,APR,10755
Lassen Volcanic,1993,MAY,15543
Lassen Volcanic,1993,JUN,37410
Lassen Volcanic,1993,JUL,94632
Lassen Volcanic,1993,AUG,101554
Lassen Volcanic,1993,SEP,74136
Lassen Volcanic,1993,OCT,31345
Lassen Volcanic,1993,NOV,10649
Lassen Volcanic,1993,DEC,7354
Lassen Volcanic,1993,Total_visitors,434264
Lassen Volcanic,1992,JAN,22682
Lassen Volcanic,1992,FEB,21960
Lassen Volcanic,1992,MAR,15530
Lassen Volcanic,1992,APR,13316
Lassen Volcanic,1992,MAY,30906
Lassen Volcanic,1992,JUN,62316
Lassen Volcanic,1992,JUL,90437
Lassen Volcanic,1992,AUG,92052
Lassen Volcanic,1992,SEP,60165
Lassen Volcanic,1992,OCT,32731
Lassen Volcanic,1992,NOV,10838
Lassen Volcanic,1992,DEC,15078
Lassen Volcanic,1992,Total_visitors,468011
Lassen Volcanic,1991,JAN,9186
Lassen Volcanic,1991,FEB,8307
Lassen Volcanic,1991,MAR,24226
Lassen Volcanic,1991,APR,11533
Lassen Volcanic,1991,MAY,22124
Lassen Volcanic,1991,JUN,51216
Lassen Volcanic,1991,JUL,98460
Lassen Volcanic,1991,AUG,110739
Lassen Volcanic,1991,SEP,68746
Lassen Volcanic,1991,OCT,35830
Lassen Volcanic,1991,NOV,10427
Lassen Volcanic,1991,DEC,12385
Lassen Volcanic,1991,Total_visitors,463179
Lassen Volcanic,1990,JAN,16414
Lassen Volcanic,1990,FEB,19210
Lassen Volcanic,1990,MAR,15164
Lassen Volcanic,1990,APR,12644
Lassen Volcanic,1990,MAY,24956
Lassen Volcanic,1990,JUN,58689
Lassen Volcanic,1990,JUL,101633
Lassen Volcanic,1990,AUG,90707
Lassen Volcanic,1990,SEP,66759
Lassen Volcanic,1990,OCT,32766
Lassen Volcanic,1990,NOV,12198
Lassen Volcanic,1990,DEC,9777
Lassen Volcanic,1990,Total_visitors,460917
Lassen Volcanic,1989,JAN,21739
Lassen Volcanic,1989,FEB,20611
Lassen Volcanic,1989,MAR,16028
Lassen Volcanic,1989,APR,12918
Lassen Volcanic,1989,MAY,25749
Lassen Volcanic,1989,JUN,62309
Lassen Volcanic,1989,JUL,94132
Lassen Volcanic,1989,AUG,97916
Lassen Volcanic,1989,SEP,67265
Lassen Volcanic,1989,OCT,28809
Lassen Volcanic,1989,NOV,9777
Lassen Volcanic,1989,DEC,8862
Lassen Volcanic,1989,Total_visitors,466115
Lassen Volcanic,1988,JAN,25002
Lassen Volcanic,1988,FEB,23577
Lassen Volcanic,1988,MAR,13647
Lassen Volcanic,1988,APR,10059
Lassen Volcanic,1988,MAY,24894
Lassen Volcanic,1988,JUN,69321
Lassen Volcanic,1988,JUL,100712
Lassen Volcanic,1988,AUG,106135
Lassen Volcanic,1988,SEP,58432
Lassen Volcanic,1988,OCT,34823
Lassen Volcanic,1988,NOV,16446
Lassen Volcanic,1988,DEC,12580
Lassen Volcanic,1988,Total_visitors,495628
Lassen Volcanic,1987,JAN,22367
Lassen Volcanic,1987,FEB,22453
Lassen Volcanic,1987,MAR,18059
Lassen Volcanic,1987,APR,17094
Lassen Volcanic,1987,MAY,33162
Lassen Volcanic,1987,JUN,58357
Lassen Volcanic,1987,JUL,89569
Lassen Volcanic,1987,AUG,102701
Lassen Volcanic,1987,SEP,54022
Lassen Volcanic,1987,OCT,27398
Lassen Volcanic,1987,NOV,12933
Lassen Volcanic,1987,DEC,14316
Lassen Volcanic,1987,Total_visitors,472431
Lassen Volcanic,1986,JAN,21531
Lassen Volcanic,1986,FEB,19152
Lassen Volcanic,1986,MAR,21528
Lassen Volcanic,1986,APR,11637
Lassen Volcanic,1986,MAY,19632
Lassen Volcanic,1986,JUN,48147
Lassen Volcanic,1986,JUL,95167
Lassen Volcanic,1986,AUG,99230
Lassen Volcanic,1986,SEP,57820
Lassen Volcanic,1986,OCT,22512
Lassen Volcanic,1986,NOV,11529
Lassen Volcanic,1986,DEC,11838
Lassen Volcanic,1986,Total_visitors,439723
Lassen Volcanic,1985,JAN,31239
Lassen Volcanic,1985,FEB,23366
Lassen Volcanic,1985,MAR,16207
Lassen Volcanic,1985,APR,11749
Lassen Volcanic,1985,MAY,26384
Lassen Volcanic,1985,JUN,52068
Lassen Volcanic,1985,JUL,86796
Lassen Volcanic,1985,AUG,89822
Lassen Volcanic,1985,SEP,56650
Lassen Volcanic,1985,OCT,22984
Lassen Volcanic,1985,NOV,7236
Lassen Volcanic,1985,DEC,26996
Lassen Volcanic,1985,Total_visitors,451497
Lassen Volcanic,1984,JAN,30588
Lassen Volcanic,1984,FEB,22923
Lassen Volcanic,1984,MAR,18566
Lassen Volcanic,1984,APR,14988
Lassen Volcanic,1984,MAY,16557
Lassen Volcanic,1984,JUN,48210
Lassen Volcanic,1984,JUL,90408
Lassen Volcanic,1984,AUG,99345
Lassen Volcanic,1984,SEP,57198
Lassen Volcanic,1984,OCT,20694
Lassen Volcanic,1984,NOV,15420
Lassen Volcanic,1984,DEC,28378
Lassen Volcanic,1984,Total_visitors,463275
Lassen Volcanic,1983,JAN,29141
Lassen Volcanic,1983,FEB,24445
Lassen Volcanic,1983,MAR,17131
Lassen Volcanic,1983,APR,16816
Lassen Volcanic,1983,MAY,10457
Lassen Volcanic,1983,JUN,33064
Lassen Volcanic,1983,JUL,78365
Lassen Volcanic,1983,AUG,90888
Lassen Volcanic,1983,SEP,67114
Lassen Volcanic,1983,OCT,26010
Lassen Volcanic,1983,NOV,17307
Lassen Volcanic,1983,DEC,19129
Lassen Volcanic,1983,Total_visitors,429867
Lassen Volcanic,1982,JAN,20150
Lassen Volcanic,1982,FEB,17318
Lassen Volcanic,1982,MAR,12535
Lassen Volcanic,1982,APR,7830
Lassen Volcanic,1982,MAY,11088
Lassen Volcanic,1982,JUN,43581
Lassen Volcanic,1982,JUL,91128
Lassen Volcanic,1982,AUG,91506
Lassen Volcanic,1982,SEP,64048
Lassen Volcanic,1982,OCT,21482
Lassen Volcanic,1982,NOV,13846
Lassen Volcanic,1982,DEC,20347
Lassen Volcanic,1982,Total_visitors,414859
Lassen Volcanic,1981,JAN,19093
Lassen Volcanic,1981,FEB,27359
Lassen Volcanic,1981,MAR,15812
Lassen Volcanic,1981,APR,14501
Lassen Volcanic,1981,MAY,16801
Lassen Volcanic,1981,JUN,50258
Lassen Volcanic,1981,JUL,84309
Lassen Volcanic,1981,AUG,89715
Lassen Volcanic,1981,SEP,52204
Lassen Volcanic,1981,OCT,20097
Lassen Volcanic,1981,NOV,10243
Lassen Volcanic,1981,DEC,14653
Lassen Volcanic,1981,Total_visitors,415045
Lassen Volcanic,1980,JAN,20881
Lassen Volcanic,1980,FEB,16295
Lassen Volcanic,1980,MAR,18737
Lassen Volcanic,1980,APR,10874
Lassen Volcanic,1980,MAY,12253
Lassen Volcanic,1980,JUN,44966
Lassen Volcanic,1980,JUL,78293
Lassen Volcanic,1980,AUG,88487
Lassen Volcanic,1980,SEP,55907
Lassen Volcanic,1980,OCT,21550
Lassen Volcanic,1980,NOV,10080
Lassen Volcanic,1980,DEC,16102
Lassen Volcanic,1980,Total_visitors,394425
Lassen Volcanic,1979,JAN,22948
Lassen Volcanic,1979,FEB,20517
Lassen Volcanic,1979,MAR,14601
Lassen Volcanic,1979,APR,10746
Lassen Volcanic,1979,MAY,11302
Lassen Volcanic,1979,JUN,44720
Lassen Volcanic,1979,JUL,71374
Lassen Volcanic,1979,AUG,85514
Lassen Volcanic,1979,SEP,56026
Lassen Volcanic,1979,OCT,24451
Lassen Volcanic,1979,NOV,9160
Lassen Volcanic,1979,DEC,8655
Lassen Volcanic,1979,Total_visitors,380014
Mommoth Cave,2019,JAN,3651
Mommoth Cave,2019,FEB,10346
Mommoth Cave,2019,MAR,45779
Mommoth Cave,2019,APR,55210
Mommoth Cave,2019,MAY,53461
Mommoth Cave,2019,JUN,76995
Mommoth Cave,2019,JUL,102436
Mommoth Cave,2019,AUG,72400
Mommoth Cave,2019,SEP,43525
Mommoth Cave,2019,OCT,48713
Mommoth Cave,2019,NOV,22247
Mommoth Cave,2019,DEC,16827
Mommoth Cave,2019,Total_visitors,551590
Mommoth Cave,2018,JAN,7719
Mommoth Cave,2018,FEB,11148
Mommoth Cave,2018,MAR,49184
Mommoth Cave,2018,APR,52052
Mommoth Cave,2018,MAY,56309
Mommoth Cave,2018,JUN,74990
Mommoth Cave,2018,JUL,101397
Mommoth Cave,2018,AUG,61888
Mommoth Cave,2018,SEP,44885
Mommoth Cave,2018,OCT,44821
Mommoth Cave,2018,NOV,21140
Mommoth Cave,2018,DEC,7673
